Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-14_21:26:12,27.8,29.8,65.0,65.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,45.9,4.2,4.8,4.8,4.8,3.7,3.7,3.7,17.7,100.0,2.5,0.5,2.0,0.5,0.0,31.0,26.8,2.6
2023-09-14_21:26:14,27.8,29.8,59.0,59.0,38.0,37.0,35.0,36.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.7,100.0,1.5,0.5,2.0,1.5,1.0,34.1,27.9,2.4
2023-09-14_21:26:16,27.8,29.8,57.0,57.0,38.0,35.0,35.0,35.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,21.3,100.0,6.0,6.4,5.0,6.0,4.5,35.3,29.1,2.5
2023-09-14_21:26:18,27.8,29.8,56.0,56.0,37.0,35.0,35.0,35.0,34.0,34.9,34.9,45.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,17.8,100.0,1.5,1.5,1.5,1.0,1.0,31.3,25.1,2.4
2023-09-14_21:26:20,27.8,29.8,56.0,56.0,38.0,35.0,35.0,35.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.1,100.0,2.0,1.5,2.0,1.5,1.0,31.7,25.4,2.7
2023-09-14_21:26:22,27.8,29.8,55.0,55.0,37.0,35.0,35.0,35.0,34.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,18.0,100.0,2.5,2.5,0.5,0.5,2.0,30.8,24.6,2.7
2023-09-14_21:26:24,27.8,29.8,56.0,56.0,38.0,35.0,35.0,35.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,2.5,2.0,1.5,1.0,1.0,30.6,24.3,2.7
2023-09-14_21:26:26,27.8,29.8,59.0,59.0,38.0,36.0,35.0,35.0,35.0,34.9,34.9,45.9,4.2,4.8,4.8,4.8,3.7,3.7,3.7,17.7,100.0,2.5,1.5,1.0,0.5,0.5,31.4,25.1,2.7
2023-09-14_21:26:28,27.8,29.8,65.0,65.0,39.0,37.0,37.0,49.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,1.5,0.5,0.5,2.0,2.0,34.3,28.1,2.5
2023-09-14_21:26:30,27.8,29.8,57.0,57.0,39.0,45.0,35.0,36.0,41.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.7,100.0,1.5,2.5,0.0,1.0,1.5,33.7,27.3,3.2
2023-09-14_21:26:32,27.8,29.8,56.0,56.0,39.0,37.0,35.0,36.0,36.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,2.0,0.5,2.0,3.0,1.5,32.6,26.3,3.3
2023-09-14_21:26:34,27.8,29.8,56.0,56.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.7,100.0,1.5,1.0,2.0,1.0,1.0,31.7,25.3,3.3
2023-09-14_21:26:37,27.8,29.8,57.0,57.0,39.0,37.0,36.0,36.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.9,100.0,2.5,2.0,1.5,0.5,0.5,31.6,25.2,3.3
2023-09-14_21:26:39,27.8,29.8,56.0,56.0,39.0,36.0,35.0,35.0,35.0,34.9,34.9,45.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,17.9,100.0,1.5,1.5,1.0,1.5,1.5,31.7,25.3,3.3
2023-09-14_21:26:41,27.8,29.8,57.0,57.0,39.0,36.0,35.0,36.0,36.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.4,100.0,3.4,1.0,1.0,1.5,3.0,32.3,25.9,3.3
2023-09-14_21:26:43,27.8,29.8,64.0,64.0,40.0,37.0,37.0,36.0,35.0,34.9,34.9,45.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,18.5,100.0,3.0,1.5,3.4,2.4,1.5,33.9,27.5,3.2
run3
2023-09-14_22:25:11,27.8,29.8,70.0,70.0,37.0,36.0,39.0,35.0,35.0,34.9,34.9,50.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.9,100.0,0.0,0.0,37.5,0.0,0.0,35.0,33.0,1.4
2023-09-14_22:25:13,27.8,29.8,59.0,59.0,36.0,35.0,35.0,34.0,34.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,18.3,100.0,1.4,1.9,1.9,1.9,2.9,28.9,26.5,1.7
2023-09-14_22:25:15,27.8,29.8,63.0,63.0,37.0,36.0,34.0,34.0,34.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.5,100.0,1.5,0.5,1.5,0.0,0.5,28.4,26.0,1.7
2023-09-14_22:25:17,27.8,29.8,58.0,58.0,37.0,35.0,35.0,34.0,35.0,34.9,34.9,49.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.2,100.0,0.5,1.0,1.5,0.5,0.0,30.0,27.6,2.3
2023-09-14_22:25:19,27.8,29.8,55.0,55.0,37.0,35.0,34.0,34.0,35.0,34.9,34.9,48.9,4.6,4.8,4.8,3.7,4.8,4.8,4.8,17.5,100.0,0.5,1.0,1.5,2.5,0.0,28.5,26.0,2.4
2023-09-14_22:25:21,27.8,29.8,55.0,55.0,37.0,35.0,35.0,34.0,35.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.4,100.0,0.5,0.5,1.5,0.5,0.5,27.8,25.4,2.4
2023-09-14_22:25:23,27.8,29.8,54.0,54.0,37.0,34.0,34.0,35.0,34.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.0,100.0,1.5,1.0,2.0,2.5,1.0,27.0,24.6,2.6
2023-09-14_22:25:26,27.8,29.8,54.0,54.0,36.0,35.0,36.0,34.0,34.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.4,100.0,0.0,0.5,0.5,0.5,1.5,26.4,23.9,2.6
2023-09-14_22:25:28,27.8,29.8,54.0,54.0,37.0,34.0,35.0,35.0,35.0,34.9,34.9,49.9,4.4,4.8,4.8,3.7,4.8,3.7,4.8,17.7,100.0,1.5,1.0,2.0,1.5,0.5,26.7,24.2,2.6
2023-09-14_22:25:30,27.8,29.8,56.0,56.0,37.0,35.0,34.0,34.0,34.0,34.9,34.9,47.9,4.4,4.8,4.8,3.7,4.8,4.8,3.7,17.7,100.0,1.0,1.0,2.9,1.0,1.0,27.1,24.7,2.6
2023-09-14_22:25:32,27.8,29.8,61.0,61.0,37.0,36.0,35.0,35.0,35.0,34.9,34.9,48.9,4.2,4.8,4.8,3.7,4.8,3.7,3.7,17.8,100.0,1.0,1.5,1.5,2.0,0.5,28.7,26.2,2.6
2023-09-14_22:25:34,27.8,29.8,52.0,52.0,38.0,35.0,34.0,35.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.7,100.0,1.0,1.0,2.0,1.5,1.0,30.4,27.9,2.8
2023-09-14_22:25:36,27.8,29.8,53.0,53.0,37.0,35.0,35.0,34.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.3,100.0,1.0,0.0,1.0,0.0,1.0,26.8,24.2,3.3
2023-09-14_22:25:38,27.8,29.8,52.0,52.0,37.0,35.0,35.0,35.0,34.0,34.9,34.9,48.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.3,100.0,0.0,0.5,1.5,0.5,1.0,26.8,24.2,3.3
2023-09-14_22:25:40,27.8,29.8,52.0,52.0,37.0,35.0,34.0,34.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.3,100.0,1.0,1.5,1.0,0.5,0.0,26.6,24.0,3.3
2023-09-14_22:25:42,27.8,29.8,53.0,53.0,36.0,35.0,35.0,35.0,34.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,17.3,100.0,1.0,0.0,1.0,1.0,0.5,26.9,24.3,3.3
