Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-15_03:30:59,27.8,29.8,60.0,60.0,56.0,56.0,57.0,41.0,45.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.1,97.6,98.0,99.0,98.0,3.4,5.0,69.4,66.4,4.4
2023-09-15_03:31:01,27.8,29.8,61.0,61.0,57.0,57.0,57.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.1,99.5,99.0,99.0,99.0,3.9,7.0,63.8,60.8,4.6
2023-09-15_03:31:03,27.8,29.8,60.0,60.0,56.0,56.0,55.0,41.0,45.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.8,97.5,98.5,98.0,98.0,3.9,6.4,69.2,66.1,4.5
2023-09-15_03:31:05,27.8,29.8,59.0,59.0,55.0,56.0,55.0,40.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.8,98.1,98.0,98.1,98.0,4.4,8.0,61.1,58.0,4.8
2023-09-15_03:31:07,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.4,99.5,99.5,99.0,99.5,5.0,6.1,61.9,58.8,4.8
2023-09-15_03:31:09,27.8,29.8,51.0,51.0,40.0,38.0,37.0,38.0,37.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,37.1,83.4,38.2,39.4,54.5,3.0,4.5,45.8,42.9,3.6
2023-09-15_03:31:11,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,63.0,97.0,89.4,89.5,91.1,4.0,6.0,68.6,65.6,4.2
2023-09-15_03:31:13,27.8,29.8,61.0,61.0,56.0,56.0,57.0,40.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,70.4,98.5,99.0,99.0,99.0,20.7,21.1,64.5,61.1,4.6
2023-09-15_03:31:15,27.8,29.8,66.0,66.0,63.0,63.0,62.0,43.0,46.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.7,98.5,98.5,98.0,98.0,3.0,4.0,71.0,66.7,4.4
2023-09-15_03:31:17,27.8,29.8,60.0,59.0,56.0,56.0,56.0,41.0,44.0,33.9,33.9,44.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.2,97.5,98.0,98.0,98.0,12.2,8.4,69.1,62.5,4.8
2023-09-15_03:31:19,27.8,29.8,60.0,60.0,57.0,57.0,57.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.8,99.5,99.5,99.0,99.0,4.5,5.9,66.6,59.7,4.8
2023-09-15_03:31:21,27.8,29.8,40.0,38.0,36.0,37.0,34.0,37.0,36.0,33.9,33.9,45.9,4.6,4.8,3.7,4.8,4.8,4.8,4.8,48.8,64.0,65.3,93.0,63.2,4.0,3.9,58.2,51.6,3.6
run5
2023-09-15_03:31:51,27.8,29.8,66.0,66.0,38.0,37.0,42.0,36.0,37.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,49.0,100.0,37.5,44.4,71.4,0.0,12.5,77.2,76.5,1.4
2023-09-15_03:31:53,27.8,29.8,64.0,64.0,64.0,60.0,38.0,38.0,58.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,23.6,9.9,8.1,96.6,7.1,7.0,15.2,34.0,31.6,1.8
2023-09-15_03:31:55,27.8,29.8,76.0,76.0,63.0,64.0,63.0,40.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,33.7,28.8,26.0,99.0,24.5,11.5,14.6,43.5,41.0,2.1
2023-09-15_03:31:57,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,43.0,33.9,33.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.2,99.0,98.0,97.5,97.5,4.4,7.7,69.6,66.5,4.4
